date,time,area,weather,max_temperature,min_temperature,aqi,aqiLevel,wind_direction,wind_power,aqiInfo,temperature,pH,oxygen,permanganate,NH,TP,TN,conductivity,turbidity,chla,density
2021-08-18,20210818,溧水,多云,31,22,34,1,东北风,2级,优,28.83,8.755,8.685,3.554,0.0256,0.0481,0.538,372.636,23.303,0.00213,17900000.0
2021-08-19,20210819,溧水,多云-雷阵雨,32,24,53,2,东北风,2级,良,29.26,8.831,8.486,4.27,0.025,0.0502,0.604,370.216,37.229,0.00274,25100000.0
2021-08-20,20210820,溧水,阴-中雨,31,25,51,2,东南风,2级,良,29.7,8.673,7.538,3.502,0.025,0.0348,0.444,374.952,12.94,0.0017,6998760.0
2021-08-21,20210821,溧水,多云,29,23,31,1,西北风,2级,优,30.32,8.615,7.54,2.609,0.025,0.0306,0.33,382.053,11.208,0.00099,5900980.0
2021-08-22,20210822,溧水,阴,32,26,37,1,东风,2级,优,30.41,8.569,7.152,2.808,0.025,0.0299,0.307,380.496,11.44,0.00127,4954440.0
2021-08-23,20210823,溧水,阴-雷阵雨,33,25,48,1,西南风,2级,优,30.72,8.45,7.065,2.612,0.025,0.0198,0.359,380.503,6.301,0.00259,4705950.0
2021-08-24,20210824,溧水,阴-中雨,28,23,34,1,西风,2级,优,31.09,8.176,6.577,2.563,0.025,0.0233,0.294,386.57,9.664,0.00188,4447670.0
2021-08-25,20210825,溧水,阴-多云,30,24,33,1,西南风,2级,优,30.72,8.239,6.492,2.446,0.0317,0.0263,0.371,381.932,10.181,0.00194,3830880.0
2021-08-26,20210826,溧水,阴-雷阵雨,32,24,50,1,东北风,2级,优,31.01,8.462,6.955,2.489,0.025,0.0344,0.56,378.127,21.087,0.00267,7770450.0
2021-08-27,20210827,溧水,阴-雷阵雨,27,23,44,1,北风,2级,优,30.87,8.346,6.932,2.464,0.0277,0.0347,0.556,373.641,19.411,0.00309,6089030.0
2021-08-28,20210828,溧水,阴-多云,31,24,56,2,东北风,1级,良,30.87,8.238,6.834,2.686,0.025,0.0252,0.17,373.443,11.371,0.00285,5207380.0
2021-08-29,20210829,溧水,阴-多云,32,25,56,2,东风,2级,良,31.46,8.264,6.847,2.592,0.025,0.0231,0.244,373.55,7.542,0.00249,4265130.0
2021-08-30,20210830,溧水,多云,35,26,41,1,东南风,2级,优,31.75,8.189,6.575,2.268,0.025,0.0231,0.175,376.613,8.733,0.00173,3419570.0
2021-08-31,20210831,溧水,雾-多云,35,26,46,1,东南风,2级,优,31.84,8.145,6.436,2.524,0.0258,0.0291,0.149,380.677,14.513,0.0017,4288120.0
2021-09-01,20210901,溧水,多云,34,25,54,2,北风,2级,良,32.31,8.132,6.385,2.284,0.025,0.0238,0.106,379.311,9.171,0.0016,3739730.0
2021-09-02,20210902,溧水,多云,29,23,45,1,西北风,2级,优,32.74,8.181,6.433,2.273,0.025,0.0241,0.075,375.352,8.832,0.00184,3748780.0
2021-09-03,20210903,溧水,多云,30,24,35,1,东北风,2级,优,32.12,8.06,6.381,2.273,0.025,0.0225,0.408,374.127,6.427,0.0019,3257860.0
2021-09-04,20210904,溧水,多云,32,26,38,1,东风,3级,优,31.73,8.088,6.513,2.125,0.025,0.0246,0.239,369.057,9.74,0.00212,3808450.0
2021-09-05,20210905,溧水,多云,30,23,48,1,西北风,2级,优,31.12,8.072,6.69,2.318,0.025,0.035,0.597,373.172,17.877,0.00271,4856880.0
2021-09-06,20210906,溧水,多云-阴,27,22,31,1,西北风,2级,优,31.18,8.148,6.826,2.326,0.025,0.028,0.254,372.754,10.002,0.00272,4659110.0
2021-09-07,20210907,溧水,多云,27,21,30,1,西北风,2级,优,30.56,8.095,6.847,2.397,0.025,0.0291,0.634,367.367,20.449,0.00267,4712940.0
2021-09-08,20210908,溧水,多云,28,23,39,1,东风,2级,优,30.08,8.047,6.733,2.311,0.025,0.0311,0.155,362.063,12.875,0.00198,3535520.0
2021-09-09,20210909,溧水,多云,31,22,47,1,南风,2级,优,28.82,8.007,6.707,2.159,0.0346,0.0332,0.252,354.485,11.579,0.00176,2850540.0
2021-09-10,20210910,溧水,雾-多云,34,24,60,2,东北风,2级,良,29.7,8.148,7.143,2.603,0.0293,0.0351,0.171,361.859,10.679,0.00242,5042510.0
2021-09-11,20210911,溧水,雾-多云,32,23,42,1,东风,3级,优,29.91,8.355,7.5,2.803,0.025,0.032,0.166,362.458,12.662,0.00488,8482400.0
2021-09-12,20210912,溧水,雾-阴,31,24,32,1,东北风,4级,优,30.08,8.33,7.271,2.502,0.025,0.0344,0.555,362.79,16.85,0.00365,5593110.0
2021-09-13,20210913,溧水,多云-雷阵雨,28,24,24,1,东北风,4级,优,29.04,8.095,6.928,2.855,0.0294,0.0482,0.596,354.217,42.653,0.00255,4601890.0
2021-09-14,20210914,溧水,多云,29,21,36,1,西北风,3级,优,27.9,8.075,7.064,3.998,0.025,0.0879,0.664,338.252,115.846,0.00565,11100000.0
2021-09-15,20210915,溧水,多云,30,20,44,1,北风,3级,优,27.06,8.027,7.216,4.547,0.025,0.1303,0.569,339.564,119.553,0.00438,7717790.0
2021-09-16,20210916,溧水,多云,29,18,39,1,北风,2级,优,26.88,7.986,7.161,4.132,0.025,0.1244,0.676,322.809,101.307,0.0049,9948200.0
2021-09-17,20210917,溧水,多云,29,20,41,1,东北风,2级,优,27.18,7.985,7.103,3.994,0.0273,0.0934,0.618,314.02,75.166,0.00433,11100000.0
2021-09-18,20210918,溧水,雾-多云,30,21,58,2,东风,3级,良,27.44,8.061,7.376,3.046,0.0291,0.0645,0.633,323.782,45.772,0.00409,5629130.0
2021-09-19,20210919,溧水,雾-雷阵雨,34,23,52,2,东南风,3级,良,27.4,8.093,7.372,3.046,0.025,0.0525,0.582,325.738,57.805,0.00471,6797810.0
2021-09-20,20210920,溧水,多云,26,18,41,1,西风,3级,优,27.78,8.075,7.366,3.104,0.025,0.0663,0.646,336.183,75.663,0.00439,8870480.0
2021-09-21,20210921,溧水,晴,31,21,41,1,西南风,3级,优,27.26,7.956,7.12,3.629,0.025,0.1021,0.628,325.256,84.154,0.00472,67900000.0
2021-09-22,20210922,溧水,晴-多云,33,20,44,1,西南风,2级,优,27.7,8.193,6.984,3.52,0.025,0.0909,0.616,352.547,53.714,0.00415,20800000.0
2021-09-23,20210923,溧水,雾-多云,35,20,67,2,东南风,2级,良,,,,,,,,,,,
2021-09-24,20210924,溧水,多云,32,21,59,2,东南风,4级,良,28.29,8.366,7.001,3.481,0.025,0.0744,0.67,348.087,48.255,0.00512,21700000.0
2021-09-25,20210925,溧水,多云,30,22,58,2,东南风,4级,良,,,,,,,,,,,
2021-09-26,20210926,溧水,多云,31,21,46,1,东风,3级,优,,,,,,,,,,,
2021-09-27,20210927,溧水,多云,30,23,60,2,北风,2级,良,,,,,,,,,,,
2021-09-28,20210928,溧水,多云-雷阵雨,32,23,77,2,东风,2级,良,,,,,,,,,,,
2021-09-29,20210929,溧水,中雨-多云,25,17,39,1,西北风,2级,优,,,,,,,,,,,
2021-09-30,20210930,溧水,雾-晴,28,18,33,1,东北风,2级,优,,,,,,,,,,,
2021-10-01,20211001,溧水,雾-晴,30,19,56,2,东南风,1级,良,,,,,,,,,,,
2021-10-02,20211002,溧水,多云,33,22,66,2,东南风,2级,良,28.1,8.523,7.425,3.859,0.025,0.0507,0.648,342.504,22.64,0.00393,12800000.0
2021-10-03,20211003,溧水,多云-晴,35,22,56,2,东南风,3级,良,28.51,8.544,7.5,4.348,0.025,0.0587,0.604,348.257,51.934,0.00594,17000000.0
2021-10-04,20211004,溧水,晴,35,22,55,2,东南风,2级,良,27.62,8.119,6.853,4.284,0.025,0.0885,0.671,347.553,81.567,0.00616,27800000.0
2021-10-05,20211005,溧水,晴-多云,33,21,50,1,东风,3级,优,,8.054,,3.993,0.025,0.0918,0.557,352.665,85.168,0.00482,28800000.0
2021-10-06,20211006,溧水,多云-雷阵雨,31,22,46,1,东风,3级,优,,,,,,,,,,,
2021-10-07,20211007,溧水,多云-阵雨,22,21,53,2,西风,2级,良,,,,,,,,,,,
2021-10-08,20211008,溧水,小雨-阴,23,20,36,1,西南风,1级,优,,,,,,,,,,,
2021-10-09,20211009,溧水,雾-阴,30,23,43,1,东风,3级,优,,,,,,,,,,,
2021-10-10,20211010,溧水,多云-阵雨,29,16,39,1,东北风,3级,优,28.3,8.3,7.115,2.924,0.025,0.052,0.456,363.248,37.734,0.00389,21700000.0
2021-10-11,20211011,溧水,多云,20,16,27,1,东北风,4级,优,27.98,8.141,6.946,4.175,0.025,0.0676,0.562,358.734,116.206,0.00597,40800000.0
2021-10-12,20211012,溧水,多云,23,17,35,1,东北风,3级,优,24.97,8.068,7.112,4.635,0.025,0.1115,0.41,330.855,135.189,0.00509,42100000.0
2021-10-13,20211013,溧水,小雨-多云,22,20,36,1,东北风,3级,优,,,,,,,,,,,
2021-10-14,20211014,溧水,中雨-小雨,28,18,29,1,东北风,2级,优,23.57,7.971,7.257,4.157,0.025,0.0923,0.526,319.287,78.147,0.00375,30100000.0
2021-10-15,20211015,溧水,小雨-中雨,19,15,19,1,北风,4级,优,24.8,8.321,8.179,3.922,0.0374,0.0704,0.476,326.681,36.613,0.00458,18500000.0
2021-10-16,20211016,溧水,中雨-多云,16,7,25,1,东北风,4级,优,23.73,8.012,7.293,4.804,0.025,0.0822,0.525,316.377,129.074,0.00452,39700000.0
2021-10-17,20211017,溧水,晴-多云,16,7,26,1,东北风,3级,优,21.18,8.027,7.902,5.933,0.025,0.1021,0.514,296.213,189.25,0.00488,55300000.0
2021-10-18,20211018,溧水,多云,18,9,28,1,东南风,2级,优,19.82,8.038,8.127,4.699,0.025,0.1085,0.444,287.055,123.032,0.00383,38300000.0
2021-10-19,20211019,溧水,雾-小雨,17,12,50,1,东北风,2级,优,19.35,8.124,8.134,3.735,0.025,0.0918,0.492,285.552,82.835,0.00291,29100000.0
2021-10-20,20211020,溧水,中雨-小雨,12,8,31,1,东北风,2级,优,,,,5.176,0.025,0.0997,0.563,,,,
2021-10-21,20211021,溧水,多云,16,8,51,2,西北风,2级,良,,,,4.784,0.025,0.0882,0.492,,,,
2021-10-22,20211022,溧水,多云,17,8,77,2,北风,2级,良,,,,4.912,0.025,0.1078,0.529,,,,
2021-10-23,20211023,溧水,多云,20,11,83,2,东北风,2级,良,17.19,8.122,8.879,4.226,0.025,0.0831,0.55,273.391,79.248,0.00274,33100000.0
2021-10-24,20211024,溧水,雾-多云,21,8,52,2,东风,2级,良,,,,,,,,,,,
2021-10-25,20211025,溧水,雾-多云,21,10,58,2,东风,2级,良,18.14,8.259,9.119,3.725,0.025,0.0493,0.597,282.23,38.275,0.00204,20900000.0
2021-10-26,20211026,溧水,多云,22,12,59,2,东南风,2级,良,18.56,8.33,9.129,3.293,0.025,0.0444,0.573,284.974,34.668,0.00211,19000000.0
2021-10-27,20211027,溧水,多云,22,13,70,2,东北风,2级,良,,,,,,,,,,,
2021-10-28,20211028,溧水,多云,21,10,68,2,东北风,2级,良,19.22,8.727,10.126,3.49,0.025,0.0467,0.722,288.619,25.85,0.00299,14200000.0
2021-10-29,20211029,溧水,雾-阴,21,12,59,2,东北风,2级,良,19.35,8.622,9.946,3.995,0.025,0.0447,0.499,290.476,28.92,0.00341,13700000.0
2021-10-30,20211030,溧水,多云,23,10,72,2,东北风,1级,良,,,,,,,,,,,
2021-10-31,20211031,溧水,多云,22,10,78,2,东风,2级,良,20.07,8.896,11.094,3.456,0.025,0.0348,0.477,292.663,24.087,0.00648,18100000.0
2021-11-01,20211101,溧水,多云,23,13,66,2,东北风,2级,良,20.43,8.752,10.414,3.755,0.025,0.0303,0.392,294.542,18.109,0.00545,12500000.0
2021-11-02,20211102,溧水,多云,20,12,69,2,东风,3级,良,,,,,,,,,,,
2021-11-03,20211103,溧水,多云,22,11,58,2,东南风,2级,良,20.08,8.527,9.205,3.232,0.0357,0.0267,0.425,291.714,16.787,0.00267,8325280.0
2021-11-04,20211104,溧水,多云-中雨,20,15,60,2,东风,2级,良,19.93,8.657,9.226,3.357,0.0315,0.026,0.091,289.204,18.177,0.00225,8401600.0
2021-11-05,20211105,溧水,小雨,20,17,35,1,东北风,2级,优,20.0,8.427,9.051,3.333,0.0277,0.0254,0.439,350.492,35.397,0.002,11100000.0
2021-11-06,20211106,溧水,雾-阴,19,13,32,1,东北风,3级,优,20.43,8.353,8.873,3.082,0.025,0.0301,0.389,351.171,33.314,0.00208,12200000.0
2021-11-07,20211107,溧水,中雨-多云,19,1,33,1,西北风,4级,优,,,,,,,,,,,
2021-11-08,20211108,溧水,多云,9,1,27,1,西北风,4级,优,17.64,8.012,9.141,9.586,0.025,0.1435,0.508,323.182,597.801,0.00594,115000000.0
2021-11-09,20211109,溧水,多云,13,4,44,1,西风,3级,优,13.61,8.034,10.031,7.94,0.025,0.1204,0.429,322.81,325.96,0.00599,69500000.0
2021-11-10,20211110,溧水,晴-多云,16,5,47,1,西风,3级,优,12.86,8.02,10.29,7.509,0.025,0.1019,0.263,305.267,400.509,0.00574,90300000.0
2021-11-11,20211111,溧水,多云,18,4,47,1,西北风,3级,优,13.32,8.06,10.274,7.171,0.025,0.1342,0.116,293.362,346.345,0.0046,79900000.0
2021-11-12,20211112,溧水,晴-多云,16,6,54,2,西风,2级,良,13.61,8.071,10.236,6.252,0.025,0.1046,0.379,294.276,205.032,0.00398,65800000.0
2021-11-13,20211113,溧水,雾-多云,18,4,64,2,西南风,2级,良,13.78,8.055,10.167,3.891,0.025,0.0697,0.438,311.292,129.638,0.00487,46300000.0
2021-11-14,20211114,溧水,晴-多云,19,4,58,2,西南风,2级,良,14.38,8.204,10.187,3.316,0.0382,0.0768,0.906,303.547,103.632,0.00271,23800000.0
2021-11-15,20211115,溧水,雾-多云,21,10,58,2,东南风,2级,良,14.78,8.17,10.053,3.266,0.0484,0.0536,1.051,320.054,72.077,0.00233,16700000.0
2021-11-16,20211116,溧水,多云,20,8,86,2,东风,2级,良,,,,,,,,,,,
2021-11-17,20211117,溧水,多云,17,7,64,2,东风,2级,良,15.01,8.066,9.762,3.11,0.0563,0.0488,0.865,307.243,387.324,0.00173,15700000.0
2021-11-18,20211118,溧水,雾-多云,19,7,57,2,东南风,2级,良,15.27,8.095,9.92,2.684,0.0387,0.0468,0.572,300.048,98.31,0.00202,14600000.0
2021-11-19,20211119,溧水,多云,20,7,42,1,东南风,2级,优,15.79,8.104,10.006,2.943,0.0389,0.0462,0.727,303.122,299.211,0.00196,18100000.0
2021-11-20,20211120,溧水,多云-中雨,21,13,52,2,东南风,3级,良,15.98,8.041,9.731,3.093,0.0307,0.0421,0.858,307.499,2103.87,0.00188,16300000.0
2021-11-21,20211121,溧水,小雨-阴,14,5,46,1,西北风,3级,优,,,,,,,,,,,
2021-11-22,20211122,溧水,多云,9,-3,77,2,西北风,3级,良,16.24,8.089,9.77,4.424,0.025,0.0963,0.915,316.218,394.927,0.00473,77000000.0
2021-11-23,20211123,溧水,多云-晴,9,1,70,2,西风,2级,良,,,,,,,,,,,
2021-11-24,20211124,溧水,晴,15,3,50,1,西南风,3级,优,,,,,,,,,,,
2021-11-25,20211125,溧水,晴,18,4,47,1,西南风,2级,优,,,,,,,,,,,
2021-11-26,20211126,溧水,晴-多云,18,4,68,2,东北风,2级,良,13.31,8.209,10.14,3.307,0.025,0.0705,0.323,260.447,106.15,0.00274,29000000.0
2021-11-27,20211127,溧水,多云,16,5,71,2,东风,3级,良,,,,,,,,,,,
2021-11-28,20211128,溧水,多云,18,6,40,1,东南风,3级,优,13.38,8.129,10.094,2.97,0.025,0.0496,0.383,285.234,79.839,0.0018,21200000.0
2021-11-29,20211129,溧水,多云-阴,20,7,52,2,西北风,2级,良,13.54,8.137,10.092,2.902,0.025,0.0435,0.663,289.512,60.784,0.00182,16700000.0
2021-11-30,20211130,溧水,多云-晴,12,-1,65,2,西北风,4级,良,13.83,8.129,10.067,2.54,0.025,0.0384,0.496,291.308,51.527,0.0017,14800000.0
2021-12-01,20211201,溧水,多云-晴,9,-2,39,1,北风,2级,优,,,,,,,,,,,
2021-12-02,20211202,溧水,多云-晴,11,0,44,1,西南风,2级,优,,,,,,,,,,,
2021-12-03,20211203,溧水,多云-晴,15,1,60,2,西北风,2级,良,,,,,,,,,,,
2021-12-04,20211204,溧水,多云,16,0,71,2,东南风,1级,良,,,,,,,,,,,
2021-12-05,20211205,溧水,多云,16,1,114,3,东南风,2级,轻度,,,,,,,,,,,
2021-12-06,20211206,溧水,多云,16,2,106,3,西北风,2级,轻度,,,,,,,,,,,
2021-12-07,20211207,溧水,多云,14,5,136,3,东北风,3级,轻度,,,,,,,,,,,
2021-12-08,20211208,溧水,多云,15,6,77,2,东风,3级,良,,,,,,,,,,,
2021-12-09,20211209,溧水,多云,16,5,82,2,西风,2级,良,,,,,,,,,,,
2021-12-10,20211210,溧水,多云,16,3,114,3,东北风,2级,轻度,,,,,,,,,,,
2021-12-11,20211211,溧水,多云-小雨,13,5,121,3,东北风,3级,轻度,,,,,,,,,,,
2021-12-12,20211212,溧水,小雨-多云,9,-2,107,3,东北风,3级,轻度,,,,,,,,,,,
2021-12-13,20211213,溧水,雾-多云,10,0,52,2,东北风,2级,良,,,,,,,,,,,
2021-12-14,20211214,溧水,多云,13,5,66,2,南风,2级,良,,,,,,,,,,,
2021-12-15,20211215,溧水,多云-小雨,16,8,78,2,东风,2级,良,,,,,,,,,,,
2021-12-16,20211216,溧水,多云-阴,11,3,90,2,西北风,2级,良,,,,,,,,,,,
2021-12-17,20211217,溧水,晴-多云,9,-5,87,2,北风,3级,良,,,,,,,,,,,
2021-12-18,20211218,溧水,晴-多云,7,-3,53,2,西风,2级,良,,,,,,,,,,,
2021-12-19,20211219,溧水,雾-晴,12,0,53,2,西南风,2级,良,,,,,,,,,,,
2021-12-20,20211220,溧水,晴-多云,16,2,52,2,西南风,2级,良,,,,,,,,,,,
2021-12-21,20211221,溧水,晴,16,1,72,2,西风,2级,良,,,,,,,,,,,
2021-12-22,20211222,溧水,多云,17,1,104,3,东风,1级,轻度,,,,,,,,,,,
2021-12-23,20211223,溧水,雾-多云,15,7,101,3,东风,3级,轻度,,,,,,,,,,,
2021-12-24,20211224,溧水,多云-阴,10,-2,54,2,东北风,3级,良,11.02,8.209,11.218,3.184,0.025,0.0351,1.039,330.83,10.226,0.01142,26300000.0
2021-12-25,20211225,溧水,多云-晴,1,-6,31,1,东北风,4级,优,10.59,8.157,11.118,4.817,0.025,0.1392,1.247,335.733,40.889,0.01806,70000000.0
2021-12-26,20211226,溧水,多云,1,-5,37,1,西北风,3级,优,8.55,8.104,11.463,4.88,0.025,0.1303,1.205,317.961,42.738,0.01796,75100000.0
2021-12-27,20211227,溧水,晴-多云,3,-5,40,1,西北风,1级,优,6.61,8.103,12.038,5.141,0.025,0.0373,0.78,308.85,40.138,0.01843,74000000.0
2021-12-28,20211228,溧水,多云,7,-3,70,2,西南风,2级,良,6.02,8.148,12.234,4.635,0.025,0.1321,1.362,314.604,24.847,0.0189,62700000.0
2021-12-29,20211229,溧水,多云,10,-5,81,2,西北风,3级,良,6.22,8.167,12.223,3.291,0.025,0.0456,1.273,280.418,55.465,0.01783,33400000.0
2021-12-30,20211230,溧水,雾-多云,10,-5,73,2,西北风,2级,良,,,,,,,,,,,
2021-12-31,20211231,溧水,雾-多云,10,-1,88,2,东风,3级,良,6.51,8.222,12.365,3.129,0.025,0.021,1.262,387.262,36.828,0.02062,23900000.0
2022-01-01,20220101,溧水,多云,10,-3,66,2,南风,2级,良,7.13,8.193,12.381,3.032,0.025,0.0407,1.01,391.211,42.802,0.01471,26300000.0
2022-01-02,20220102,溧水,多云,11,-2,108,3,东北风,2级,轻度,6.78,8.168,12.292,2.944,0.0386,0.0127,1.002,394.21,17.403,0.01184,16700000.0
2022-01-03,20220103,溧水,多云,13,0,147,3,东北风,2级,轻度,7.17,8.249,12.488,3.305,0.0262,0.009,0.938,397.455,18.053,0.01113,12000000.0
2022-01-04,20220104,溧水,多云-中雨,10,5,134,3,东北风,3级,轻度,7.74,8.463,12.998,3.001,0.025,0.0134,0.512,409.63,11.842,0.0228,51900000.0
2022-01-05,20220105,溧水,中雨-阴,8,2,51,2,东北风,3级,良,8.02,8.33,12.369,3.344,0.025,0.0406,0.952,386.489,29.667,0.02184,26900000.0
2022-01-06,20220106,溧水,多云,8,-1,37,1,东北风,3级,优,8.2,8.256,11.697,4.114,0.025,0.0741,1.014,394.301,57.023,0.02652,34900000.0
2022-01-07,20220107,溧水,雾-多云,8,0,75,2,东北风,2级,良,8.13,8.15,11.446,3.254,0.025,0.0481,1.055,394.571,34.816,0.013,19700000.0
2022-01-08,20220108,溧水,多云-小雨,8,4,73,2,东北风,2级,良,7.06,8.172,11.471,2.831,0.025,0.0323,0.966,395.944,19.61,0.01156,18000000.0
2022-01-09,20220109,溧水,多云-阴,6,3,123,3,东北风,1级,轻度,7.28,8.231,11.576,2.676,0.025,0.0275,0.468,397.115,10.116,0.01923,9694150.0
2022-01-10,20220110,溧水,多云-阴,7,0,147,3,西北风,2级,轻度,,,,,,,,,,,
2022-01-11,20220111,溧水,多云,7,-3,113,3,东北风,2级,轻度,,,,,,,,,,,
2022-01-12,20220112,溧水,多云,9,0,81,2,东南风,2级,良,6.71,8.172,11.544,3.533,0.025,0.0443,1.038,391.893,36.195,0.01895,20300000.0
2022-01-13,20220113,溧水,多云,5,-4,88,2,北风,3级,良,6.59,8.22,11.692,3.13,0.025,0.005,1.049,385.857,23.567,0.02383,24100000.0
2022-01-14,20220114,溧水,多云,5,-4,65,2,东南风,2级,良,,,,,,,,,,,
2022-01-15,20220115,溧水,多云,10,1,119,3,西风,2级,轻度,5.73,8.115,11.688,3.824,0.025,0.063,1.066,384.692,65.707,0.01595,35300000.0
2022-01-16,20220116,溧水,多云,10,1,162,4,东北风,3级,中度,6.17,8.129,11.718,3.21,0.025,0.0392,1.028,386.967,40.511,0.01713,23300000.0
2022-01-17,20220117,溧水,多云,11,0,133,3,东风,2级,轻度,6.69,8.109,11.686,2.968,0.025,0.0359,0.99,393.436,30.967,0.01173,18900000.0
2022-01-18,20220118,溧水,多云-晴,12,0,72,2,东风,3级,良,6.87,8.117,11.742,2.812,0.025,0.0336,0.979,387.87,28.66,0.01486,17000000.0
2022-01-19,20220119,溧水,多云,13,3,123,3,东北风,2级,轻度,,,,,,,,,,,
2022-01-20,20220120,溧水,多云,7,1,87,2,东北风,4级,良,,,,,,,,,,,
2022-01-21,20220121,溧水,多云-小雨,8,5,38,1,东风,4级,优,7.57,8.208,11.495,3.212,0.025,0.0353,1.004,403.635,43.449,0.01868,22600000.0
2022-01-22,20220122,溧水,小雨-中雨,8,7,49,1,东北风,3级,优,7.06,8.15,11.467,3.148,0.025,0.0465,1.036,387.231,48.146,0.01647,26400000.0
2022-01-23,20220123,溧水,中雨-小雨,7,3,26,1,东北风,3级,优,7.4,8.163,11.402,3.079,0.025,0.0351,0.995,393.408,31.849,0.01519,17100000.0
2022-01-24,20220124,溧水,小雨-阴,4,2,88,2,东北风,3级,良,7.69,8.168,11.295,3.516,0.025,0.05,0.983,402.262,52.114,0.0198,27600000.0
2022-01-25,20220125,溧水,多云-小雨,6,4,124,3,东北风,2级,轻度,7.68,8.139,11.235,3.069,0.025,0.0386,0.979,399.356,40.107,0.01489,21700000.0
2022-01-26,20220126,溧水,中雨-小雨,5,3,91,2,东北风,3级,良,7.62,8.157,11.265,2.848,0.025,0.0372,0.885,398.527,20.938,0.01831,21300000.0
2022-01-27,20220127,溧水,小雨-雨夹雪,4,1,51,2,东北风,3级,良,7.42,8.122,11.281,3.2,0.025,0.0471,1.161,396.044,41.886,0.01424,24300000.0
2022-01-28,20220128,溧水,多云-雨夹雪,5,0,44,1,东北风,3级,优,7.06,8.13,11.402,3.196,0.025,0.049,1.143,379.882,31.544,0.01733,19700000.0
2022-01-29,20220129,溧水,阴-雨夹雪,3,-1,40,1,东北风,2级,优,6.34,8.134,11.486,3.536,0.025,0.0322,1.26,386.799,41.057,0.01494,25800000.0
2022-01-30,20220130,溧水,多云,6,-3,68,2,西北风,2级,良,5.94,8.152,11.561,3.008,0.025,0.0084,1.151,390.505,24.376,0.01827,17400000.0
2022-01-31,20220131,溧水,多云,7,1,121,3,西风,1级,轻度,6.03,8.164,11.649,2.827,0.0301,0.0222,1.148,393.857,22.776,0.01654,18400000.0
2022-02-01,20220201,溧水,多云-阴,6,1,120,3,东北风,3级,轻度,6.23,8.21,11.766,2.808,0.0355,0.0291,1.085,398.954,16.0,0.02855,14400000.0
2022-02-02,20220202,溧水,中雪-雨夹雪,3,0,48,1,东北风,3级,优,6.13,8.179,11.758,2.707,0.0408,0.0231,1.224,390.04,30.942,0.01663,18100000.0
2022-02-03,20220203,溧水,小雨-阴,4,0,50,1,东北风,2级,优,5.75,8.176,11.853,3.141,0.025,0.0083,1.176,379.243,23.643,0.01865,18700000.0
2022-02-04,20220204,溧水,雾-晴,8,-2,54,2,西北风,1级,良,5.57,8.199,11.811,2.608,0.0372,0.005,0.729,384.199,7.915,0.01686,6907170.0
2022-02-05,20220205,溧水,雾-多云,6,-3,60,2,东北风,3级,良,6.03,8.279,12.052,2.804,0.0374,0.0278,0.871,386.345,15.428,0.01726,19300000.0
2022-02-06,20220206,溧水,多云-中雪,5,1,37,1,东风,3级,优,6.31,8.314,12.242,3.125,0.025,0.0475,1.219,366.967,22.159,0.02878,19400000.0
2022-02-07,20220207,溧水,大雪-小雪,1,-1,28,1,东北风,3级,优,6.04,8.264,12.101,2.796,0.025,0.043,1.191,362.522,16.477,0.01616,12700000.0
2022-02-08,20220208,溧水,雾-阴,5,2,40,1,东北风,2级,优,5.17,8.168,11.922,3.168,0.025,0.0215,1.392,343.124,33.529,0.01949,22400000.0
2022-02-09,20220209,溧水,雨夹雪-阴,4,0,39,1,东北风,2级,优,5.55,8.274,12.017,3.201,0.025,0.0379,1.41,383.052,17.597,0.02065,19600000.0
2022-02-10,20220210,溧水,雾-小雨,6,3,50,1,东北风,2级,优,5.73,8.189,11.88,2.722,0.025,0.0427,0.643,358.791,13.459,0.01676,11000000.0
2022-02-11,20220211,溧水,小雨,5,3,67,2,东风,3级,良,6.01,8.209,12.592,2.539,0.025,0.0298,0.675,361.959,14.043,0.01771,10600000.0
2022-02-12,20220212,溧水,多云-阴,7,4,60,2,东北风,2级,良,5.92,8.124,12.379,2.964,0.025,0.0506,1.209,348.575,34.879,0.0128,21000000.0
2022-02-13,20220213,溧水,多云,7,0,97,2,东北风,2级,良,6.04,8.162,12.361,2.496,0.0386,0.0329,1.714,347.795,23.437,0.01251,14400000.0
2022-02-14,20220214,溧水,多云,10,2,82,2,西北风,2级,良,6.12,8.174,12.355,2.453,0.0313,0.0272,1.135,352.955,17.779,0.01618,15500000.0
2022-02-15,20220215,溧水,多云-阴,5,1,103,3,东北风,3级,轻度,6.68,8.162,12.386,2.549,0.0366,0.0321,1.194,357.061,16.899,0.01192,12900000.0
2022-02-16,20220216,溧水,多云-阴,9,1,78,2,东北风,3级,良,6.41,8.15,12.331,2.535,0.025,0.0344,0.819,353.947,17.787,0.01128,13300000.0
2022-02-17,20220217,溧水,阴-小雪,3,1,44,1,东北风,4级,优,,,,,,,,,,,
2022-02-18,20220218,溧水,多云,5,1,37,1,东北风,3级,优,5.71,8.172,12.354,3.526,0.025,0.0527,1.809,359.049,64.39,0.01773,36900000.0
2022-02-19,20220219,溧水,多云,5,-4,54,2,北风,3级,良,5.56,8.039,12.374,3.454,0.025,0.0468,1.526,373.281,58.797,0.01963,32800000.0
2022-02-20,20220220,溧水,多云,6,-4,42,1,东北风,2级,优,5.25,7.986,12.485,3.507,0.025,0.0548,1.845,348.979,79.043,0.01714,42200000.0
